Unique_User_ID;Subscription_Month_Start_Date;Subscription_Month_End_Date;Cancellation_Request_Date;City_ID
34720430;04/11/2016;05/10/2016;07/05/2016;3
39979788;4/15/16;5/14/16;NULL;3
40197759;4/15/16;5/14/16;NULL;3
40275503;4/15/16;5/14/16;NULL;2
40486922;4/15/16;5/14/16;NULL;3
41049010;4/15/16;5/14/16;NULL;1
41273239;4/15/16;5/14/16;NULL;2
41634935;4/15/16;5/14/16;NULL;1
42137500;4/15/16;5/14/16;NULL;2
42145748;4/15/16;5/14/16;NULL;2
42218240;4/15/16;5/14/16;NULL;2
42287646;4/15/16;5/14/16;NULL;3
42496028;4/15/16;5/14/16;NULL;3
42661486;4/15/16;5/14/16;NULL;1
43265556;4/15/16;5/14/16;NULL;2
44019890;4/15/16;5/14/16;NULL;1
44129309;4/15/16;5/14/16;NULL;1
44298257;4/15/16;5/14/16;NULL;2
44533322;4/15/16;5/14/16;NULL;3
45364810;4/15/16;5/14/16;NULL;2
46035337;4/15/16;5/14/16;NULL;1
46132364;4/15/16;5/14/16;NULL;2
41993021;04/12/2016;05/11/2016;07/05/2016;2
46457250;4/15/16;5/14/16;NULL;2
46839743;4/15/16;5/14/16;NULL;2
47041006;4/15/16;5/14/16;NULL;2
47125077;4/15/16;5/14/16;NULL;3
47259674;4/15/16;5/14/16;NULL;3
47545570;4/15/16;5/14/16;NULL;2
47790603;4/15/16;5/14/16;NULL;1
47980784;4/15/16;5/14/16;NULL;2
48067954;4/15/16;5/14/16;NULL;2
21909562;4/13/16;05/12/2016;07/05/2016;3
48735017;4/15/16;5/14/16;NULL;3
49014282;4/15/16;5/14/16;NULL;3
49092185;4/15/16;5/14/16;NULL;3
10030641;4/16/16;5/15/16;NULL;2
10467495;4/16/16;5/15/16;NULL;1
11053861;4/16/16;5/15/16;NULL;1
11932830;4/16/16;5/15/16;NULL;2
42640769;4/13/16;05/12/2016;07/05/2016;1
12723602;4/16/16;5/15/16;NULL;2
13069773;4/16/16;5/15/16;NULL;3
13253038;4/16/16;5/15/16;NULL;1
13292425;4/16/16;5/15/16;NULL;2
13341440;4/16/16;5/15/16;NULL;3
13343674;4/16/16;5/15/16;NULL;3
13778726;4/16/16;5/15/16;NULL;2
14082805;4/16/16;5/15/16;NULL;2
14495629;4/16/16;5/15/16;NULL;2
14598015;4/16/16;5/15/16;NULL;1
14849099;4/16/16;5/15/16;NULL;2
15090040;4/16/16;5/15/16;NULL;3
15437034;4/16/16;5/15/16;NULL;1
15975861;4/16/16;5/15/16;NULL;2
16079056;4/16/16;5/15/16;NULL;1
16533580;4/16/16;5/15/16;NULL;2
16924133;4/16/16;5/15/16;NULL;3
17935005;4/16/16;5/15/16;NULL;3
18022183;4/16/16;5/15/16;NULL;3
18398825;4/16/16;5/15/16;NULL;3
19092525;4/16/16;5/15/16;NULL;3
19540784;4/16/16;5/15/16;NULL;2
10829667;4/15/16;5/14/16;07/05/2016;1
19932742;4/16/16;5/15/16;NULL;1
20507772;4/16/16;5/15/16;NULL;3
21215361;4/16/16;5/15/16;NULL;1
21404944;4/16/16;5/15/16;NULL;1
21415392;4/16/16;5/15/16;NULL;2
21425134;4/16/16;5/15/16;NULL;3
21482385;4/16/16;5/15/16;NULL;1
22033886;4/16/16;5/15/16;NULL;2
22733989;4/16/16;5/15/16;NULL;1
23399768;4/16/16;5/15/16;NULL;1
23588775;4/16/16;5/15/16;NULL;2
24598828;4/16/16;5/15/16;NULL;3
24739328;4/16/16;5/15/16;NULL;1
25379409;4/16/16;5/15/16;NULL;1
25847863;4/16/16;5/15/16;NULL;2
26174897;4/16/16;5/15/16;NULL;3
26443546;4/16/16;5/15/16;NULL;2
26614185;4/16/16;5/15/16;NULL;3
26626947;4/16/16;5/15/16;NULL;3
26656476;4/16/16;5/15/16;NULL;2
26777180;4/16/16;5/15/16;NULL;3
27110759;4/16/16;5/15/16;NULL;3
27178872;4/16/16;5/15/16;NULL;2
27907675;4/16/16;5/15/16;NULL;1
28178184;4/16/16;5/15/16;NULL;3
29423270;4/16/16;5/15/16;NULL;3
29968123;4/16/16;5/15/16;NULL;1
30015250;4/16/16;5/15/16;NULL;2
30302397;4/16/16;5/15/16;NULL;1
30563485;4/16/16;5/15/16;NULL;2
30657932;4/16/16;5/15/16;NULL;2
30673941;4/16/16;5/15/16;NULL;1
30674947;4/16/16;5/15/16;NULL;3
31432802;4/16/16;5/15/16;NULL;2
31633056;4/16/16;5/15/16;NULL;2
32004068;4/16/16;5/15/16;NULL;3
32308118;4/16/16;5/15/16;NULL;2
32515064;4/16/16;5/15/16;NULL;2
33125543;4/16/16;5/15/16;NULL;1
33279805;4/16/16;5/15/16;NULL;2
33310872;4/16/16;5/15/16;NULL;2
33897308;4/16/16;5/15/16;NULL;2
33924852;4/16/16;5/15/16;NULL;1
18904327;4/15/16;5/14/16;07/05/2016;1
34267491;4/16/16;5/15/16;NULL;3
34605339;4/16/16;5/15/16;NULL;2
34803746;4/16/16;5/15/16;NULL;3
34853650;4/16/16;5/15/16;NULL;2
35349448;4/16/16;5/15/16;NULL;1
35828200;4/16/16;5/15/16;NULL;1
36125891;4/16/16;5/15/16;NULL;1
36589032;4/16/16;5/15/16;NULL;2
36261923;4/15/16;5/14/16;07/05/2016;2
36874170;4/16/16;5/15/16;NULL;3
36927466;4/16/16;5/15/16;NULL;2
37074551;4/16/16;5/15/16;NULL;2
37118420;4/16/16;5/15/16;NULL;2
37157773;4/16/16;5/15/16;NULL;2
37340292;4/16/16;5/15/16;NULL;2
37403401;4/16/16;5/15/16;NULL;2
37424044;4/16/16;5/15/16;NULL;3
37540346;4/16/16;5/15/16;NULL;2
37602124;4/16/16;5/15/16;NULL;2
37844804;4/16/16;5/15/16;NULL;1
37889795;4/16/16;5/15/16;NULL;3
38314467;4/16/16;5/15/16;NULL;3
38579140;4/16/16;5/15/16;NULL;1
38591679;4/16/16;5/15/16;NULL;1
39104157;4/16/16;5/15/16;NULL;3
39178177;4/16/16;5/15/16;NULL;3
39186793;4/16/16;5/15/16;NULL;1
39394873;4/16/16;5/15/16;NULL;2
40242346;4/16/16;5/15/16;NULL;3
40268129;4/16/16;5/15/16;NULL;2
40306295;4/16/16;5/15/16;NULL;1
15801967;4/19/16;5/18/16;07/05/2016;3
40612477;4/16/16;5/15/16;NULL;2
41384826;4/16/16;5/15/16;NULL;3
41969619;4/16/16;5/15/16;NULL;1
42786260;4/23/16;5/22/16;07/05/2016;3
43119115;4/16/16;5/15/16;NULL;1
43341673;4/16/16;5/15/16;NULL;3
43605193;4/16/16;5/15/16;NULL;1
41870558;4/27/16;5/26/16;07/05/2016;2
44026098;4/16/16;5/15/16;NULL;2
44260948;4/16/16;5/15/16;NULL;2
44673249;4/16/16;5/15/16;NULL;2
44768124;4/16/16;5/15/16;NULL;3
44817401;4/16/16;5/15/16;NULL;1
44883482;4/16/16;5/15/16;NULL;2
39558098;4/28/16;5/27/16;07/05/2016;1
45558637;4/16/16;5/15/16;NULL;3
45879405;4/16/16;5/15/16;NULL;3
46007732;4/16/16;5/15/16;NULL;1
46119289;4/16/16;5/15/16;NULL;3
46196510;4/16/16;5/15/16;NULL;1
46226036;4/16/16;5/15/16;NULL;3
47057536;4/16/16;5/15/16;NULL;1
20013786;04/10/2016;05/09/2016;08/05/2016;1
47179381;4/16/16;5/15/16;NULL;1
47517778;4/16/16;5/15/16;NULL;3
47648198;4/16/16;5/15/16;NULL;3
47849032;4/16/16;5/15/16;NULL;2
47918959;4/16/16;5/15/16;NULL;1
48018505;4/16/16;5/15/16;NULL;3
48055652;4/16/16;5/15/16;NULL;2
48202647;4/16/16;5/15/16;NULL;3
48317761;4/16/16;5/15/16;NULL;3
33271179;04/11/2016;05/10/2016;08/05/2016;1
48995586;4/16/16;5/15/16;NULL;2
32389438;4/14/16;5/13/16;08/05/2016;2
10937190;4/21/16;5/20/16;08/05/2016;3
10611282;4/17/16;5/16/16;NULL;2
10628300;4/17/16;5/16/16;NULL;2
10636816;4/17/16;5/16/16;NULL;2
10739565;4/17/16;5/16/16;NULL;1
18180730;4/21/16;5/20/16;08/05/2016;1
12141714;4/17/16;5/16/16;NULL;1
12147354;4/17/16;5/16/16;NULL;3
12244417;4/17/16;5/16/16;NULL;2
12433183;4/17/16;5/16/16;NULL;1
12577515;4/17/16;5/16/16;NULL;3
12579188;4/17/16;5/16/16;NULL;1
12712572;4/17/16;5/16/16;NULL;3
12948512;4/17/16;5/16/16;NULL;3
12984774;4/17/16;5/16/16;NULL;3
13016233;4/17/16;5/16/16;NULL;1
16933898;4/28/16;5/27/16;08/05/2016;3
14563295;4/17/16;5/16/16;NULL;2
14897464;4/17/16;5/16/16;NULL;1
15062497;4/17/16;5/16/16;NULL;1
15356557;4/17/16;5/16/16;NULL;3
15534863;4/17/16;5/16/16;NULL;1
15562532;4/17/16;5/16/16;NULL;1
16327703;4/17/16;5/16/16;NULL;1
16550087;4/17/16;5/16/16;NULL;1
16604456;4/17/16;5/16/16;NULL;3
16697849;4/17/16;5/16/16;NULL;2
16993160;4/17/16;5/16/16;NULL;1
17012648;4/17/16;5/16/16;NULL;3
17219579;4/17/16;5/16/16;NULL;2
17335720;4/17/16;5/16/16;NULL;3
17514255;4/17/16;5/16/16;NULL;1
17843478;4/17/16;5/16/16;NULL;1
18416147;4/17/16;5/16/16;NULL;3
18417782;4/17/16;5/16/16;NULL;2
18769098;4/17/16;5/16/16;NULL;3
19266530;4/17/16;5/16/16;NULL;3
19332744;4/17/16;5/16/16;NULL;1
43674731;04/10/2016;05/09/2016;09/05/2016;1
19547842;4/17/16;5/16/16;NULL;3
19629778;4/17/16;5/16/16;NULL;1
19798466;4/17/16;5/16/16;NULL;3
20689773;4/17/16;5/16/16;NULL;1
34760989;04/11/2016;05/10/2016;09/05/2016;1
21243324;4/17/16;5/16/16;NULL;2
21360756;4/17/16;5/16/16;NULL;2
21729350;4/17/16;5/16/16;NULL;3
22641472;4/17/16;5/16/16;NULL;1
23039880;4/17/16;5/16/16;NULL;3
23129672;4/17/16;5/16/16;NULL;1
25368766;4/17/16;5/16/16;NULL;3
25398955;4/17/16;5/16/16;NULL;2
25445153;4/17/16;5/16/16;NULL;3
26218391;4/17/16;5/16/16;NULL;2
26305130;4/17/16;5/16/16;NULL;1
26330558;4/17/16;5/16/16;NULL;2
26469792;4/17/16;5/16/16;NULL;3
27199280;4/17/16;5/16/16;NULL;2
27724778;4/17/16;5/16/16;NULL;2
28168440;4/17/16;5/16/16;NULL;1
28269274;4/17/16;5/16/16;NULL;2
28472271;4/17/16;5/16/16;NULL;1
28581529;4/17/16;5/16/16;NULL;3
29068369;4/17/16;5/16/16;NULL;1
21895513;4/13/16;05/12/2016;09/05/2016;3
30159231;4/17/16;5/16/16;NULL;1
30355197;4/17/16;5/16/16;NULL;1
30907408;4/17/16;5/16/16;NULL;3
30954256;4/17/16;5/16/16;NULL;1
31449848;4/17/16;5/16/16;NULL;1
31562068;4/17/16;5/16/16;NULL;2
33220730;4/17/16;5/16/16;NULL;1
33809849;4/17/16;5/16/16;NULL;2
33909309;4/17/16;5/16/16;NULL;1
34119176;4/17/16;5/16/16;NULL;2
34561801;4/17/16;5/16/16;NULL;3
34737944;4/17/16;5/16/16;NULL;2
34890120;4/17/16;5/16/16;NULL;2
35170666;4/17/16;5/16/16;NULL;1
35185973;4/17/16;5/16/16;NULL;1
32288947;4/13/16;05/12/2016;09/05/2016;1
35447553;4/17/16;5/16/16;NULL;3
36029982;4/17/16;5/16/16;NULL;3
36127290;4/17/16;5/16/16;NULL;2
36717020;4/17/16;5/16/16;NULL;2
36758707;4/17/16;5/16/16;NULL;3
37087341;4/17/16;5/16/16;NULL;2
37101226;4/17/16;5/16/16;NULL;3
37166507;4/17/16;5/16/16;NULL;2
37385209;4/17/16;5/16/16;NULL;2
37623478;4/17/16;5/16/16;NULL;1
37735345;4/17/16;5/16/16;NULL;2
38123391;4/17/16;5/16/16;NULL;2
38339217;4/17/16;5/16/16;NULL;3
39027486;4/17/16;5/16/16;NULL;3
39209998;4/17/16;5/16/16;NULL;3
39521197;4/17/16;5/16/16;NULL;2
39657351;4/17/16;5/16/16;NULL;2
39671443;4/17/16;5/16/16;NULL;1
40306574;4/17/16;5/16/16;NULL;2
40641780;4/17/16;5/16/16;NULL;3
40665216;4/17/16;5/16/16;NULL;3
41358961;4/17/16;5/16/16;NULL;3
41450658;4/17/16;5/16/16;NULL;1
42503334;4/17/16;5/16/16;NULL;3
42698026;4/17/16;5/16/16;NULL;1
42785481;4/17/16;5/16/16;NULL;2
43398604;4/17/16;5/16/16;NULL;3
43474778;4/17/16;5/16/16;NULL;3
43699460;4/17/16;5/16/16;NULL;3
44123713;4/17/16;5/16/16;NULL;2
44181113;4/17/16;5/16/16;NULL;3
44473958;4/17/16;5/16/16;NULL;1
44630386;4/17/16;5/16/16;NULL;3
44765692;4/17/16;5/16/16;NULL;2
44919291;4/17/16;5/16/16;NULL;2
44992581;4/17/16;5/16/16;NULL;1
45447307;4/17/16;5/16/16;NULL;3
45996578;4/17/16;5/16/16;NULL;3
46104238;4/17/16;5/16/16;NULL;1
46544314;4/17/16;5/16/16;NULL;2
46561309;4/17/16;5/16/16;NULL;1
46564465;4/17/16;5/16/16;NULL;1
46740780;4/17/16;5/16/16;NULL;3
46764143;4/17/16;5/16/16;NULL;3
47109427;4/17/16;5/16/16;NULL;1
47426288;4/17/16;5/16/16;NULL;3
47558207;4/17/16;5/16/16;NULL;1
47689429;4/17/16;5/16/16;NULL;1
47887823;4/17/16;5/16/16;NULL;1
12952082;4/14/16;5/13/16;09/05/2016;1
48491654;4/17/16;5/16/16;NULL;2
48801197;4/17/16;5/16/16;NULL;3
48839687;4/17/16;5/16/16;NULL;2
49061064;4/17/16;5/16/16;NULL;2
49341912;4/17/16;5/16/16;NULL;3
49425407;4/17/16;5/16/16;NULL;3
49456710;4/17/16;5/16/16;NULL;1
49498769;4/17/16;5/16/16;NULL;1
49810265;4/17/16;5/16/16;NULL;3
26463670;4/14/16;5/13/16;09/05/2016;2
10280804;4/18/16;5/17/16;NULL;2
10643025;4/18/16;5/17/16;NULL;2
10824263;4/18/16;5/17/16;NULL;1
11186553;4/18/16;5/17/16;NULL;2
11293796;4/18/16;5/17/16;NULL;2
11509297;4/18/16;5/17/16;NULL;1
11620385;4/18/16;5/17/16;NULL;1
29440889;4/14/16;5/13/16;09/05/2016;1
11789632;4/18/16;5/17/16;NULL;3
12062796;4/18/16;5/17/16;NULL;1
12783917;4/18/16;5/17/16;NULL;1
13277328;4/18/16;5/17/16;NULL;2
13432796;4/18/16;5/17/16;NULL;3
13538365;4/18/16;5/17/16;NULL;1
13541141;4/18/16;5/17/16;NULL;2
14110281;4/18/16;5/17/16;NULL;1
14493686;4/18/16;5/17/16;NULL;1
14811908;4/18/16;5/17/16;NULL;2
34612893;4/15/16;5/14/16;09/05/2016;2
15342064;4/18/16;5/17/16;NULL;3
15464690;4/18/16;5/17/16;NULL;1
15551925;4/18/16;5/17/16;NULL;3
15728529;4/18/16;5/17/16;NULL;1
15993695;4/18/16;5/17/16;NULL;1
16212917;4/18/16;5/17/16;NULL;2
16234598;4/18/16;5/17/16;NULL;2
16475475;4/18/16;5/17/16;NULL;1
17258520;4/18/16;5/17/16;NULL;1
17863643;4/18/16;5/17/16;NULL;2
18203445;4/18/16;5/17/16;NULL;1
18552225;4/18/16;5/17/16;NULL;3
18698178;4/18/16;5/17/16;NULL;3
18889773;4/18/16;5/17/16;NULL;1
18957437;4/18/16;5/17/16;NULL;3
19663966;4/18/16;5/17/16;NULL;1
20350925;4/18/16;5/17/16;NULL;2
34192809;4/16/16;5/15/16;09/05/2016;1
21490802;4/18/16;5/17/16;NULL;3
21882997;4/18/16;5/17/16;NULL;1
22241138;4/18/16;5/17/16;NULL;2
22882912;4/18/16;5/17/16;NULL;2
22954897;4/18/16;5/17/16;NULL;3
23735185;4/18/16;5/17/16;NULL;1
23842506;4/18/16;5/17/16;NULL;1
24278845;4/18/16;5/17/16;NULL;3
24391566;4/18/16;5/17/16;NULL;3
29100609;4/17/16;5/16/16;09/05/2016;2
25384176;4/18/16;5/17/16;NULL;3
26438155;4/18/16;5/17/16;NULL;2
26617111;4/18/16;5/17/16;NULL;2
27040899;4/18/16;5/17/16;NULL;1
27780353;4/18/16;5/17/16;NULL;1
28068788;4/18/16;5/17/16;NULL;1
28345725;4/18/16;5/17/16;NULL;3
28609490;4/18/16;5/17/16;NULL;1
28688247;4/18/16;5/17/16;NULL;2
28693108;4/18/16;5/17/16;NULL;1
28837360;4/18/16;5/17/16;NULL;1
29015800;4/18/16;5/17/16;NULL;3
29609832;4/18/16;5/17/16;NULL;1
49813371;4/17/16;5/16/16;09/05/2016;3
30224606;4/18/16;5/17/16;NULL;1
30245842;4/18/16;5/17/16;NULL;1
30702159;4/18/16;5/17/16;NULL;1
30852366;4/18/16;5/17/16;NULL;2
30979302;4/18/16;5/17/16;NULL;1
31056561;4/18/16;5/17/16;NULL;1
18119508;4/23/16;5/22/16;09/05/2016;1
32156239;4/18/16;5/17/16;NULL;1
32224620;4/18/16;5/17/16;NULL;1
32726898;4/18/16;5/17/16;NULL;2
32734705;4/18/16;5/17/16;NULL;2
32967736;4/18/16;5/17/16;NULL;2
33153036;4/18/16;5/17/16;NULL;1
45152939;4/24/16;5/23/16;09/05/2016;1
34234914;4/18/16;5/17/16;NULL;2
34238799;4/18/16;5/17/16;NULL;2
34292571;4/18/16;5/17/16;NULL;3
34302608;4/18/16;5/17/16;NULL;1
34748453;4/18/16;5/17/16;NULL;2
34751172;4/18/16;5/17/16;NULL;3
34868322;4/18/16;5/17/16;NULL;1
35280370;4/18/16;5/17/16;NULL;2
35810872;4/18/16;5/17/16;NULL;1
35845746;4/18/16;5/17/16;NULL;1
36278345;4/18/16;5/17/16;NULL;1
24937690;05/02/2016;06/01/2016;09/05/2016;3
36736879;4/18/16;5/17/16;NULL;1
37165805;4/18/16;5/17/16;NULL;3
37630366;4/18/16;5/17/16;NULL;3
37632705;4/18/16;5/17/16;NULL;3
38229487;4/18/16;5/17/16;NULL;1
38670032;4/18/16;5/17/16;NULL;1
39083166;4/18/16;5/17/16;NULL;1
39694311;4/18/16;5/17/16;NULL;1
39987806;4/18/16;5/17/16;NULL;2
41296001;4/18/16;5/17/16;NULL;2
47224006;05/03/2016;06/02/2016;09/05/2016;2
41655149;4/18/16;5/17/16;NULL;1
41760708;4/18/16;5/17/16;NULL;3
41932296;4/18/16;5/17/16;NULL;3
42394231;4/18/16;5/17/16;NULL;2
43048228;4/18/16;5/17/16;NULL;3
43509397;4/18/16;5/17/16;NULL;3
43566808;4/18/16;5/17/16;NULL;2
44208628;4/18/16;5/17/16;NULL;1
44238325;4/18/16;5/17/16;NULL;1
44403629;4/18/16;5/17/16;NULL;1
44507659;4/18/16;5/17/16;NULL;2
44596688;4/18/16;5/17/16;NULL;2
44658745;4/18/16;5/17/16;NULL;3
45226434;4/18/16;5/17/16;NULL;2
45332912;4/18/16;5/17/16;NULL;3
45352871;4/18/16;5/17/16;NULL;3
46008759;4/18/16;5/17/16;NULL;1
46675423;4/18/16;5/17/16;NULL;3
46702285;4/18/16;5/17/16;NULL;1
10609530;04/11/2016;05/10/2016;10/05/2016;1
47359056;4/18/16;5/17/16;NULL;2
47373189;4/18/16;5/17/16;NULL;1
47765883;4/18/16;5/17/16;NULL;1
47857381;4/18/16;5/17/16;NULL;3
47990952;4/18/16;5/17/16;NULL;1
48206378;4/18/16;5/17/16;NULL;1
48929521;4/18/16;5/17/16;NULL;2
49347487;4/18/16;5/17/16;NULL;1
49379102;4/18/16;5/17/16;NULL;2
40671208;04/11/2016;05/10/2016;10/05/2016;2
49693240;4/18/16;5/17/16;NULL;3
49802027;4/18/16;5/17/16;NULL;3
49810754;4/18/16;5/17/16;NULL;2
10052991;4/19/16;5/18/16;NULL;1
10088137;4/19/16;5/18/16;NULL;3
10105504;4/19/16;5/18/16;NULL;1
10936365;4/19/16;5/18/16;NULL;2
11159347;4/19/16;5/18/16;NULL;2
12408111;4/19/16;5/18/16;NULL;1
12759539;4/19/16;5/18/16;NULL;2
12990727;4/19/16;5/18/16;NULL;2
13621761;4/19/16;5/18/16;NULL;3
13717984;4/19/16;5/18/16;NULL;3
13718791;4/19/16;5/18/16;NULL;1
15198810;4/19/16;5/18/16;NULL;3
15801565;4/19/16;5/18/16;NULL;2
17502058;04/12/2016;05/11/2016;10/05/2016;2
15822341;4/19/16;5/18/16;NULL;2
15913924;4/19/16;5/18/16;NULL;3
15960144;4/19/16;5/18/16;NULL;2
16707267;4/19/16;5/18/16;NULL;1
16801284;4/19/16;5/18/16;NULL;1
16884694;4/19/16;5/18/16;NULL;3
17233638;4/19/16;5/18/16;NULL;1
17751829;4/19/16;5/18/16;NULL;1
18135338;4/19/16;5/18/16;NULL;2
17458440;4/13/16;05/12/2016;10/05/2016;3
19405891;4/19/16;5/18/16;NULL;1
19498908;4/19/16;5/18/16;NULL;3
19858351;4/19/16;5/18/16;NULL;3
20362255;4/19/16;5/18/16;NULL;3
20565594;4/19/16;5/18/16;NULL;2
20767239;4/19/16;5/18/16;NULL;1
20791066;4/19/16;5/18/16;NULL;1
20807914;4/19/16;5/18/16;NULL;2
20380885;4/13/16;05/12/2016;10/05/2016;1
21458832;4/19/16;5/18/16;NULL;3
28035219;4/13/16;05/12/2016;10/05/2016;3
21777175;4/19/16;5/18/16;NULL;1
21782837;4/19/16;5/18/16;NULL;2
21930844;4/19/16;5/18/16;NULL;2
22024153;4/19/16;5/18/16;NULL;2
22101828;4/19/16;5/18/16;NULL;3
22153844;4/19/16;5/18/16;NULL;3
22482038;4/19/16;5/18/16;NULL;1
22704749;4/19/16;5/18/16;NULL;2
23568957;4/19/16;5/18/16;NULL;1
35440536;4/13/16;05/12/2016;10/05/2016;3
23862528;4/19/16;5/18/16;NULL;1
23966244;4/19/16;5/18/16;NULL;1
24426473;4/19/16;5/18/16;NULL;1
24587755;4/19/16;5/18/16;NULL;2
24867910;4/19/16;5/18/16;NULL;2
24933233;4/19/16;5/18/16;NULL;3
25002833;4/19/16;5/18/16;NULL;2
25018669;4/19/16;5/18/16;NULL;3
25345388;4/19/16;5/18/16;NULL;2
25768724;4/19/16;5/18/16;NULL;2
26273937;4/19/16;5/18/16;NULL;1
26737582;4/19/16;5/18/16;NULL;1
27360325;4/19/16;5/18/16;NULL;3
27433202;4/19/16;5/18/16;NULL;3
27780484;4/19/16;5/18/16;NULL;1
27846599;4/19/16;5/18/16;NULL;1
27904272;4/19/16;5/18/16;NULL;2
28299781;4/19/16;5/18/16;NULL;1
28756286;4/19/16;5/18/16;NULL;3
28825780;4/19/16;5/18/16;NULL;3
29068130;4/19/16;5/18/16;NULL;3
29297658;4/19/16;5/18/16;NULL;3
39958646;4/15/16;5/14/16;10/05/2016;2
29970644;4/19/16;5/18/16;NULL;3
30465662;4/19/16;5/18/16;NULL;3
30614602;4/19/16;5/18/16;NULL;1
30782114;4/19/16;5/18/16;NULL;2
31438524;4/19/16;5/18/16;NULL;2
31528872;4/19/16;5/18/16;NULL;1
32294967;4/19/16;5/18/16;NULL;1
32507401;4/19/16;5/18/16;NULL;1
32528024;4/19/16;5/18/16;NULL;2
32863080;4/19/16;5/18/16;NULL;3
33078011;4/19/16;5/18/16;NULL;3
33565624;4/19/16;5/18/16;NULL;3
33621094;4/19/16;5/18/16;NULL;3
33696005;4/19/16;5/18/16;NULL;2
33717914;4/19/16;5/18/16;NULL;3
45221243;4/16/16;5/15/16;10/05/2016;3
33840338;4/19/16;5/18/16;NULL;2
33949626;4/19/16;5/18/16;NULL;3
33977513;4/19/16;5/18/16;NULL;3
34014638;4/19/16;5/18/16;NULL;3
34254551;4/19/16;5/18/16;NULL;1
34932623;4/19/16;5/18/16;NULL;1
35014811;4/19/16;5/18/16;NULL;2
35161707;4/19/16;5/18/16;NULL;2
24691084;4/18/16;5/17/16;10/05/2016;3
44081940;4/20/16;5/19/16;10/05/2016;3
35658256;4/19/16;5/18/16;NULL;3
35786657;4/19/16;5/18/16;NULL;1
36380265;4/19/16;5/18/16;NULL;1
36796808;4/19/16;5/18/16;NULL;2
37659547;4/19/16;5/18/16;NULL;3
38280431;4/19/16;5/18/16;NULL;3
38723957;4/19/16;5/18/16;NULL;1
11904017;4/27/16;5/26/16;10/05/2016;1
38986451;4/19/16;5/18/16;NULL;3
24509665;05/06/2016;06/05/2016;10/05/2016;2
39564032;4/19/16;5/18/16;NULL;2
39635287;4/19/16;5/18/16;NULL;3
40043143;4/19/16;5/18/16;NULL;1
40205359;4/19/16;5/18/16;NULL;1
40328808;4/19/16;5/18/16;NULL;1
40352024;4/19/16;5/18/16;NULL;2
40436472;4/19/16;5/18/16;NULL;1
40972424;4/19/16;5/18/16;NULL;1
41849911;4/19/16;5/18/16;NULL;1
41961010;4/19/16;5/18/16;NULL;3
42054529;4/19/16;5/18/16;NULL;2
42280961;4/19/16;5/18/16;NULL;2
10464117;04/12/2016;05/11/2016;11/05/2016;1
44004565;4/19/16;5/18/16;NULL;3
44082707;4/19/16;5/18/16;NULL;3
44590011;4/19/16;5/18/16;NULL;3
45134026;4/19/16;5/18/16;NULL;1
45427481;4/19/16;5/18/16;NULL;3
45429856;4/19/16;5/18/16;NULL;3
45768209;4/19/16;5/18/16;NULL;2
46640164;4/19/16;5/18/16;NULL;1
47583753;4/19/16;5/18/16;NULL;3
48409625;4/19/16;5/18/16;NULL;1
48705825;4/19/16;5/18/16;NULL;3
48953866;4/19/16;5/18/16;NULL;2
49177814;4/19/16;5/18/16;NULL;2
49558569;4/19/16;5/18/16;NULL;2
49650278;4/19/16;5/18/16;NULL;3
49724253;4/19/16;5/18/16;NULL;2
10114485;4/20/16;5/19/16;NULL;3
12398082;4/20/16;5/19/16;NULL;3
12552676;4/20/16;5/19/16;NULL;2
12695448;4/20/16;5/19/16;NULL;3
12807839;4/20/16;5/19/16;NULL;1
38316863;04/12/2016;05/11/2016;11/05/2016;3
13234361;4/20/16;5/19/16;NULL;3
13501149;4/20/16;5/19/16;NULL;3
13664131;4/20/16;5/19/16;NULL;2
13802194;4/20/16;5/19/16;NULL;2
13820917;4/20/16;5/19/16;NULL;3
14190470;4/20/16;5/19/16;NULL;2
15413778;4/20/16;5/19/16;NULL;3
15740171;4/20/16;5/19/16;NULL;2
16306470;4/20/16;5/19/16;NULL;1
16603610;4/20/16;5/19/16;NULL;1
16673501;4/20/16;5/19/16;NULL;1
17131366;4/20/16;5/19/16;NULL;1
18135439;4/20/16;5/19/16;NULL;2
18832709;4/20/16;5/19/16;NULL;2
36801652;4/13/16;05/12/2016;11/05/2016;1
19814336;4/20/16;5/19/16;NULL;1
19881975;4/20/16;5/19/16;NULL;2
20481881;4/20/16;5/19/16;NULL;1
20485131;4/20/16;5/19/16;NULL;3
20742925;4/20/16;5/19/16;NULL;3
38427518;4/13/16;05/12/2016;11/05/2016;1
21375026;4/20/16;5/19/16;NULL;3
42359693;4/16/16;5/15/16;11/05/2016;3
22593747;4/20/16;5/19/16;NULL;1
22956599;4/20/16;5/19/16;NULL;1
23105316;4/20/16;5/19/16;NULL;1
23155419;4/20/16;5/19/16;NULL;2
23333149;4/20/16;5/19/16;NULL;2
23527308;4/20/16;5/19/16;NULL;2
23622306;4/20/16;5/19/16;NULL;2
23761864;4/20/16;5/19/16;NULL;1
23776768;4/20/16;5/19/16;NULL;3
24117397;4/20/16;5/19/16;NULL;1
25110438;4/20/16;5/19/16;NULL;2
25627162;4/20/16;5/19/16;NULL;1
19481162;4/17/16;5/16/16;11/05/2016;2
25837892;4/20/16;5/19/16;NULL;1
25856976;4/20/16;5/19/16;NULL;2
25898297;4/20/16;5/19/16;NULL;3
